status, oldUrl, newUrl,failure, actual
failed,the user opens /A17406 on the old website,the user verifies resulting resource /8-107-3911,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A17410 on the old website,the user verifies resulting resource /6-107-3912,null,
passed,the user opens /A17416 on the old website,the user verifies resulting resource /4-107-3913,null,
passed,the user opens /A17419 on the old website,the user verifies resulting resource /9-107-3915,null,
passed,the user opens /A17420 on the old website,the user verifies resulting resource /7-101-4187,null,
passed,the user opens /A17426 on the old website,the user verifies resulting resource /1-101-4190,null,
passed,the user opens /A17447 on the old website,the user verifies resulting resource /9-101-4209,null,
passed,the user opens /A17466 on the old website,the user verifies resulting resource /9-101-4228,null,
passed,the user opens /A17468 on the old website,the user verifies resulting resource /5-101-4230,null,
passed,the user opens /A17474 on the old website,the user verifies resulting resource /2-101-4236,null,
passed,the user opens /A17491 on the old website,the user verifies resulting resource /7-101-4253,null,
passed,the user opens /A17507 on the old website,the user verifies resulting resource /5-101-4268,null,
passed,the user opens /a17511 on the old website,the user verifies resulting resource /6-102-1348,null,
passed,the user opens /A17513 on the old website,the user verifies resulting resource /3-107-3918,null,
passed,the user opens /A17549 on the old website,the user verifies resulting resource /0-101-4303,null,
passed,the user opens /A17553 on the old website,the user verifies resulting resource /1-101-4307,null,
passed,the user opens /A17554 on the old website,the user verifies resulting resource /9-101-4308,null,
passed,the user opens /A17562 on the old website,the user verifies resulting resource /2-101-4316,null,
passed,the user opens /A1761 on the old website,the user verifies resulting resource /1-100-1705,null,
passed,the user opens /A17611 on the old website,the user verifies resulting resource /9-101-4365,null,
passed,the user opens /A17619 on the old website,the user verifies resulting resource /3-101-4373,null,
failed,the user opens /A17711 on the old website,the user verifies resulting resource /7-107-4727,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A17746 on the old website,the user verifies resulting resource /9-101-4474,null,
passed,the user opens /a17750 on the old website,the user verifies resulting resource /3-107-3923,null,
passed,the user opens /A17766 on the old website,the user verifies resulting resource /1-107-3924,null,
passed,the user opens /A17783 on the old website,the user verifies resulting resource /8-101-4484,null,
passed,the user opens /A17806 on the old website,the user verifies resulting resource /1-101-4487,null,
passed,the user opens /A17808 on the old website,the user verifies resulting resource /6-107-3926,null,
passed,the user opens /A17809 on the old website,the user verifies resulting resource /4-107-3927,null,
passed,the user opens /a17811 on the old website,the user verifies resulting resource /0-107-3929,null,
passed,the user opens /A17813 on the old website,the user verifies resulting resource /6-107-3931,null,
passed,the user opens /A17814 on the old website,the user verifies resulting resource /4-107-3932,null,
passed,the user opens /A17815 on the old website,the user verifies resulting resource /2-107-3933,null,
passed,the user opens /A17816 on the old website,the user verifies resulting resource /0-107-3934,null,
passed,the user opens /A17924 on the old website,the user verifies resulting resource /5-101-4490,null,
passed,the user opens /A17970 on the old website,the user verifies resulting resource /8-101-4506,null,
passed,the user opens /A17973 on the old website,the user verifies resulting resource /2-101-4509,null,
passed,the user opens /A17975 on the old website,the user verifies resulting resource /8-101-4511,null,
passed,the user opens /A18000 on the old website,the user verifies resulting resource /5-101-4536,null,
passed,the user opens /A18003 on the old website,the user verifies resulting resource /9-101-4539,null,
passed,the user opens /A18075 on the old website,the user verifies resulting resource /6-101-4611,null,
passed,the user opens /A18136 on the old website,the user verifies resulting resource /0-101-4671,null,
passed,the user opens /A18138 on the old website,the user verifies resulting resource /6-101-4673,null,
failed,the user opens /A18209 on the old website,the user verifies resulting resource /1-107-3938,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A18243 on the old website,the user verifies resulting resource /8-101-4752,null,
passed,the user opens /A18263 on the old website,the user verifies resulting resource /5-101-4758,null,
passed,the user opens /A18264 on the old website,the user verifies resulting resource /7-107-3940,null,
failed,the user opens /A18268 on the old website,the user verifies resulting resource /9-101-4761,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A18293 on the old website,the user verifies resulting resource /5-107-3941,null,
passed,the user opens /A18294 on the old website,the user verifies resulting resource /4-101-4768,null,
passed,the user opens /A18392 on the old website,the user verifies resulting resource /7-101-4856,null,
passed,the user opens /A18393 on the old website,the user verifies resulting resource /5-101-4857,null,
passed,the user opens /A18394 on the old website,the user verifies resulting resource /3-101-4858,null,
passed,the user opens /A18397 on the old website,the user verifies resulting resource /9-101-4860,null,
passed,the user opens /A18486 on the old website,the user verifies resulting resource /3-101-4938,null,
passed,the user opens /A18497 on the old website,the user verifies resulting resource /0-101-4949,null,
passed,the user opens /A18529 on the old website,the user verifies resulting resource /3-101-4981,null,
passed,the user opens /a18569 on the old website,the user verifies resulting resource /9-107-3944,null,
passed,the user opens /A18572 on the old website,the user verifies resulting resource /2-107-3947,null,
passed,the user opens /A1862 on the old website,the user verifies resulting resource /3-107-3536,null,
passed,the user opens /A18623 on the old website,the user verifies resulting resource /7-101-9038,null,
passed,the user opens /A18662 on the old website,the user verifies resulting resource /8-101-9405,null,
passed,the user opens /A18681 on the old website,the user verifies resulting resource /7-101-5040,null,
passed,the user opens /A18695 on the old website,the user verifies resulting resource /9-101-5044,null,
passed,the user opens /A18716 on the old website,the user verifies resulting resource /4-101-5065,null,
passed,the user opens /A18717 on the old website,the user verifies resulting resource /2-101-5066,null,
passed,the user opens /A18741 on the old website,the user verifies resulting resource /4-101-5089,null,
passed,the user opens /A18804 on the old website,the user verifies resulting resource /3-101-5141,null,
passed,the user opens /A18806 on the old website,the user verifies resulting resource /9-101-5143,null,
passed,the user opens /A18814 on the old website,the user verifies resulting resource /2-101-5151,null,
passed,the user opens /A18872 on the old website,the user verifies resulting resource /2-101-5207,null,
passed,the user opens /A18893 on the old website,the user verifies resulting resource /4-101-5225,null,
passed,the user opens /A18904 on the old website,the user verifies resulting resource /1-101-5236,null,
passed,the user opens /A18953 on the old website,the user verifies resulting resource /4-107-3951,null,
passed,the user opens /A1899 on the old website,the user verifies resulting resource /9-107-3538,null,
failed,the user opens /A19020 on the old website,the user verifies resulting resource /9-102-1479,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A19036 on the old website,the user verifies resulting resource /0-107-3953,null,
failed,the user opens /A19041 on the old website,the user verifies resulting resource /8-107-3954,java.lang.AssertionError: Document is unavailable,
passed,the user opens /a1916 on the old website,the user verifies resulting resource /5-107-3540,null,
passed,the user opens /A1917 on the old website,the user verifies resulting resource /3-107-3541,null,
passed,the user opens /A1919 on the old website,the user verifies resulting resource /1-107-3542,null,
passed,the user opens /A1920 on the old website,the user verifies resulting resource /9-107-3543,null,
passed,the user opens /A1921 on the old website,the user verifies resulting resource /7-107-3544,null,
passed,the user opens /A19222 on the old website,the user verifies resulting resource /8-101-5290,null,
passed,the user opens /A19225 on the old website,the user verifies resulting resource /4-101-5292,null,
passed,the user opens /A19228 on the old website,the user verifies resulting resource /7-101-5295,null,
passed,the user opens /A1923 on the old website,the user verifies resulting resource /4-107-3545,null,
passed,the user opens /A19243 on the old website,the user verifies resulting resource /6-101-5309,null,
passed,the user opens /A19244 on the old website,the user verifies resulting resource /4-101-5310,null,
passed,the user opens /A19245 on the old website,the user verifies resulting resource /2-101-5311,null,
passed,the user opens /A1925 on the old website,the user verifies resulting resource /9-100-1853,null,
passed,the user opens /A19253 on the old website,the user verifies resulting resource /5-101-5319,null,
passed,the user opens /A1926 on the old website,the user verifies resulting resource /7-100-1854,null,
passed,the user opens /A1927 on the old website,the user verifies resulting resource /4-100-1855,null,
passed,the user opens /A19270 on the old website,the user verifies resulting resource /8-101-5332,null,
passed,the user opens /A1928 on the old website,the user verifies resulting resource /2-100-1856,null,
passed,the user opens /A19305 on the old website,the user verifies resulting resource /4-101-5367,null,
passed,the user opens /A19320 on the old website,the user verifies resulting resource /3-101-5382,null,
passed,the user opens /a19341 on the old website,the user verifies resulting resource /1-107-3957,null,
passed,the user opens /A19464 on the old website,the user verifies resulting resource /8-101-5407,null,
passed,the user opens /A19486 on the old website,the user verifies resulting resource /8-101-5412,null,
passed,the user opens /A19488 on the old website,the user verifies resulting resource /4-101-5414,null,
passed,the user opens /A19490 on the old website,the user verifies resulting resource /9-101-5416,null,
passed,the user opens /A19611 on the old website,the user verifies resulting resource /2-101-5537,null,
passed,the user opens /a19626 on the old website,the user verifies resulting resource /3-101-5551,null,
passed,the user opens /A19628 on the old website,the user verifies resulting resource /9-101-5553,null,
passed,the user opens /A19639 on the old website,the user verifies resulting resource /6-101-5564,null,
passed,the user opens /A19671 on the old website,the user verifies resulting resource /8-101-5596,null,
passed,the user opens /A19688 on the old website,the user verifies resulting resource /1-101-5613,null,
passed,the user opens /A19690 on the old website,the user verifies resulting resource /7-107-3959,null,
passed,the user opens /a19693 on the old website,the user verifies resulting resource /4-101-5616,null,
failed,the user opens /A19697 on the old website,the user verifies resulting resource /6-107-4676,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A19738 on the old website,the user verifies resulting resource /3-107-3961,null,
passed,the user opens /A19744 on the old website,the user verifies resulting resource /9-107-3963,null,
passed,the user opens /A19852 on the old website,the user verifies resulting resource /3-101-5626,null,
passed,the user opens /A1990 on the old website,the user verifies resulting resource /2-107-3546,null,
passed,the user opens /A19908 on the old website,the user verifies resulting resource /4-101-5635,null,
passed,the user opens /A1991 on the old website,the user verifies resulting resource /0-107-3547,null,
passed,the user opens /A20025 on the old website,the user verifies resulting resource /7-101-5747,null,
passed,the user opens /A20026 on the old website,the user verifies resulting resource /5-101-5748,null,
passed,the user opens /A2004 on the old website,the user verifies resulting resource /6-107-3549,null,
passed,the user opens /A20075 on the old website,the user verifies resulting resource /4-101-5782,null,
passed,the user opens /A20084 on the old website,the user verifies resulting resource /5-101-5791,null,
passed,the user opens /A2009 on the old website,the user verifies resulting resource /4-107-3550,null,
passed,the user opens /a20124 on the old website,the user verifies resulting resource /7-205-4479,null,
passed,the user opens /A2013 on the old website,the user verifies resulting resource /2-107-3551,null,
failed,the user opens /A20144 on the old website,the user verifies resulting resource /7-102-4860,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A20152 on the old website,the user verifies resulting resource /7-102-1673,null,
passed,the user opens /A20159 on the old website,the user verifies resulting resource /6-200-2443,null,
passed,the user opens /A20164 on the old website,the user verifies resulting resource /0-107-3967,null,
passed,the user opens /A20175 on the old website,the user verifies resulting resource /8-107-3968,null,
passed,the user opens /A20180 on the old website,the user verifies resulting resource /1-102-1685,null,
passed,the user opens /A20186 on the old website,the user verifies resulting resource /8-101-5836,null,
passed,the user opens /A20189 on the old website,the user verifies resulting resource /6-107-3969,null,
passed,the user opens /A2019 on the old website,the user verifies resulting resource /0-107-3552,null,
passed,the user opens /A20202 on the old website,the user verifies resulting resource /7-102-1692,null,
passed,the user opens /A20206 on the old website,the user verifies resulting resource /0-102-1695,null,
passed,the user opens /A20208 on the old website,the user verifies resulting resource /6-102-1697,null,
passed,the user opens /A20213 on the old website,the user verifies resulting resource /8-102-1700,null,
passed,the user opens /a20220 on the old website,the user verifies resulting resource /8-101-5841,null,
passed,the user opens /A2025 on the old website,the user verifies resulting resource /8-107-3553,null,
passed,the user opens /A2026 on the old website,the user verifies resulting resource /6-107-3554,null,
passed,the user opens /A20278 on the old website,the user verifies resulting resource /3-101-5891,null,
passed,the user opens /A20303 on the old website,the user verifies resulting resource /0-102-1704,null,
passed,the user opens /A20305 on the old website,the user verifies resulting resource /7-102-1705,null,
passed,the user opens /A20307 on the old website,the user verifies resulting resource /3-102-1707,null,
passed,the user opens /A20354 on the old website,the user verifies resulting resource /2-101-5943,null,
passed,the user opens /A20355 on the old website,the user verifies resulting resource /0-101-5944,null,
passed,the user opens /A20358 on the old website,the user verifies resulting resource /9-102-1709,null,
passed,the user opens /A20364 on the old website,the user verifies resulting resource /4-107-3970,null,
passed,the user opens /A20375 on the old website,the user verifies resulting resource /9-102-1714,null,
passed,the user opens /A20377 on the old website,the user verifies resulting resource /0-107-3972,null,
passed,the user opens /A20378 on the old website,the user verifies resulting resource /6-102-1715,null,
passed,the user opens /A20395 on the old website,the user verifies resulting resource /8-107-3973,null,
passed,the user opens /A20402 on the old website,the user verifies resulting resource /3-107-3975,null,
passed,the user opens /A20403 on the old website,the user verifies resulting resource /1-107-3976,null,
passed,the user opens /A20416 on the old website,the user verifies resulting resource /0-102-1723,null,
passed,the user opens /A20417 on the old website,the user verifies resulting resource /0-101-5958,null,
failed,the user opens /A20420 on the old website,the user verifies resulting resource /9-102-9084,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A20424 on the old website,the user verifies resulting resource /8-101-5959,null,
passed,the user opens /A20499 on the old website,the user verifies resulting resource /5-101-6031,null,
passed,the user opens /A20502 on the old website,the user verifies resulting resource /5-107-3979,null,
passed,the user opens /A20504 on the old website,the user verifies resulting resource /1-107-3981,null,
passed,the user opens /A20505 on the old website,the user verifies resulting resource /9-107-3982,null,
passed,the user opens /A20529 on the old website,the user verifies resulting resource /4-102-1735,null,
passed,the user opens /A20530 on the old website,the user verifies resulting resource /2-102-1736,null,
passed,the user opens /A20532 on the old website,the user verifies resulting resource /8-102-1738,null,
failed,the user opens /A20533 on the old website,the user verifies resulting resource /6-102-1739,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A20549 on the old website,the user verifies resulting resource /9-102-1747,null,
passed,the user opens /A20554 on the old website,the user verifies resulting resource /1-102-1751,null,
passed,the user opens /A20559 on the old website,the user verifies resulting resource /6-107-3988,null,
passed,the user opens /A20560 on the old website,the user verifies resulting resource /4-107-3989,null,
passed,the user opens /A20561 on the old website,the user verifies resulting resource /2-107-3990,null,
failed,the user opens /A20562 on the old website,the user verifies resulting resource /0-107-3991,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A20563 on the old website,the user verifies resulting resource /8-107-3992,null,
passed,the user opens /A20564 on the old website,the user verifies resulting resource /6-107-3993,null,
passed,the user opens /A20565 on the old website,the user verifies resulting resource /4-107-3994,null,
passed,the user opens /A20569 on the old website,the user verifies resulting resource /1-107-3995,null,
passed,the user opens /A20570 on the old website,the user verifies resulting resource /9-107-3996,null,
passed,the user opens /A20571 on the old website,the user verifies resulting resource /7-107-3997,null,
passed,the user opens /A20572 on the old website,the user verifies resulting resource /5-107-3998,null,
passed,the user opens /A20573 on the old website,the user verifies resulting resource /3-107-3999,null,
passed,the user opens /A20578 on the old website,the user verifies resulting resource /0-101-6038,null,
passed,the user opens /A20582 on the old website,the user verifies resulting resource /8-102-1757,null,
passed,the user opens /A20585 on the old website,the user verifies resulting resource /4-102-1759,null,
failed,the user opens /A20587 on the old website,the user verifies resulting resource /0-102-1761,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A20591 on the old website,the user verifies resulting resource /1-102-1765,null,
passed,the user opens /a20592 on the old website,the user verifies resulting resource /9-102-1766,null,
passed,the user opens /A20597 on the old website,the user verifies resulting resource /1-102-1770,null,
passed,the user opens /A20598 on the old website,the user verifies resulting resource /9-102-1771,null,
passed,the user opens /A20599 on the old website,the user verifies resulting resource /7-102-1772,null,
passed,the user opens /A20600 on the old website,the user verifies resulting resource /5-102-1773,null,
passed,the user opens /A20601 on the old website,the user verifies resulting resource /6-101-6040,null,
passed,the user opens /A20602 on the old website,the user verifies resulting resource /4-101-6041,null,
passed,the user opens /A20603 on the old website,the user verifies resulting resource /2-101-6042,null,
failed,the user opens /A20604 on the old website,the user verifies resulting resource /3-102-1774,java.lang.AssertionError: Document is unavailable,
failed,the user opens /A20607 on the old website,the user verifies resulting resource /7-107-4001,java.lang.AssertionError: Error except of document,
passed,the user opens /A20608 on the old website,the user verifies resulting resource /8-101-6044,null,
passed,the user opens /A20610 on the old website,the user verifies resulting resource /5-101-6045,null,
passed,the user opens /a20612 on the old website,the user verifies resulting resource /1-101-6047,null,
passed,the user opens /A20615 on the old website,the user verifies resulting resource /5-101-6050,null,
failed,the user opens /A20632 on the old website,the user verifies resulting resource /6-107-5020,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A20641 on the old website,the user verifies resulting resource /3-102-1788,null,
passed,the user opens /A20642 on the old website,the user verifies resulting resource /3-107-4003,null,
passed,the user opens /A20660 on the old website,the user verifies resulting resource /8-107-4005,null,
failed,the user opens /A20662 on the old website,the user verifies resulting resource /4-107-4007,java.lang.AssertionError: Error except of document,
passed,the user opens /A20674 on the old website,the user verifies resulting resource /6-107-4011,null,
passed,the user opens /A20682 on the old website,the user verifies resulting resource /4-102-1797,null,
passed,the user opens /A20692 on the old website,the user verifies resulting resource /0-102-1799,null,
failed,the user opens /A20696 on the old website,the user verifies resulting resource /6-101-6064,java.lang.AssertionError: Error except of document,
passed,the user opens /A20697 on the old website,the user verifies resulting resource /2-107-4013,null,
passed,the user opens /A20698 on the old website,the user verifies resulting resource /0-107-4014,null,
failed,the user opens /A20706 on the old website,the user verifies resulting resource /3-107-4017,java.lang.AssertionError: Error except of document,
failed,the user opens /A20707 on the old website,the user verifies resulting resource /1-107-4018,java.lang.AssertionError: Document is unavailable,
failed,the user opens /A20710 on the old website,the user verifies resulting resource /9-107-4019,java.lang.AssertionError: Error except of document,
passed,the user opens /A20712 on the old website,the user verifies resulting resource /7-107-4751,null,
passed,the user opens /A20731 on the old website,the user verifies resulting resource /4-107-4026,null,
passed,the user opens /A20739 on the old website,the user verifies resulting resource /9-101-6072,null,
passed,the user opens /A20751 on the old website,the user verifies resulting resource /6-101-6078,null,
passed,the user opens /A20777 on the old website,the user verifies resulting resource /4-101-6102,null,
passed,the user opens /A20786 on the old website,the user verifies resulting resource /7-101-6110,null,
passed,the user opens /A20789 on the old website,the user verifies resulting resource /1-101-6113,null,
passed,the user opens /A20793 on the old website,the user verifies resulting resource /2-101-6117,null,
passed,the user opens /A20799 on the old website,the user verifies resulting resource /0-101-6123,null,
passed,the user opens /A20807 on the old website,the user verifies resulting resource /7-101-6129,null,
passed,the user opens /A20815 on the old website,the user verifies resulting resource /0-101-6137,null,
passed,the user opens /A20818 on the old website,the user verifies resulting resource /4-101-6140,null,
passed,the user opens /A20822 on the old website,the user verifies resulting resource /6-101-6144,null,
passed,the user opens /A20826 on the old website,the user verifies resulting resource /7-101-6148,null,
passed,the user opens /A20854 on the old website,the user verifies resulting resource /8-101-6176,null,
passed,the user opens /A20865 on the old website,the user verifies resulting resource /6-101-6182,null,
passed,the user opens /A20867 on the old website,the user verifies resulting resource /2-101-6184,null,
passed,the user opens /A20868 on the old website,the user verifies resulting resource /9-101-6185,null,
passed,the user opens /A20873 on the old website,the user verifies resulting resource /9-101-6190,null,
passed,the user opens /A20876 on the old website,the user verifies resulting resource /3-101-6193,null,
passed,the user opens /A20878 on the old website,the user verifies resulting resource /8-101-6195,null,
passed,the user opens /A20885 on the old website,the user verifies resulting resource /2-101-6202,null,
passed,the user opens /A20886 on the old website,the user verifies resulting resource /0-101-6203,null,
passed,the user opens /A20888 on the old website,the user verifies resulting resource /5-101-6205,null,
passed,the user opens /A20889 on the old website,the user verifies resulting resource /3-101-6206,null,
passed,the user opens /A20892 on the old website,the user verifies resulting resource /7-101-6209,null,
passed,the user opens /A20894 on the old website,the user verifies resulting resource /3-101-6211,null,
passed,the user opens /A20896 on the old website,the user verifies resulting resource /9-101-6213,null,
passed,the user opens /A20899 on the old website,the user verifies resulting resource /2-101-6216,null,
passed,the user opens /A20904 on the old website,the user verifies resulting resource /2-101-6221,null,
passed,the user opens /A20905 on the old website,the user verifies resulting resource /0-101-6222,null,
passed,the user opens /A20906 on the old website,the user verifies resulting resource /8-101-6223,null,
passed,the user opens /A20907 on the old website,the user verifies resulting resource /6-101-6224,null,
passed,the user opens /A20911 on the old website,the user verifies resulting resource /7-101-6228,null,
passed,the user opens /A20912 on the old website,the user verifies resulting resource /5-101-6229,null,
passed,the user opens /A20916 on the old website,the user verifies resulting resource /9-101-6232,null,
passed,the user opens /A20920 on the old website,the user verifies resulting resource /0-101-6236,null,
passed,the user opens /A20921 on the old website,the user verifies resulting resource /8-101-6237,null,
passed,the user opens /A20924 on the old website,the user verifies resulting resource /4-101-6239,null,
failed,the user opens /A20925 on the old website,the user verifies resulting resource /9-102-1808,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A20927 on the old website,the user verifies resulting resource /2-101-6240,null,
passed,the user opens /A20931 on the old website,the user verifies resulting resource /4-101-6244,null,
passed,the user opens /A20935 on the old website,the user verifies resulting resource /7-101-6247,null,
passed,the user opens /A20936 on the old website,the user verifies resulting resource /5-101-6248,null,
passed,the user opens /A20937 on the old website,the user verifies resulting resource /3-101-6249,null,
passed,the user opens /A20938 on the old website,the user verifies resulting resource /1-101-6250,null,
passed,the user opens /A20939 on the old website,the user verifies resulting resource /9-101-6251,null,
passed,the user opens /A20941 on the old website,the user verifies resulting resource /5-101-6253,null,
passed,the user opens /A20942 on the old website,the user verifies resulting resource /3-101-6254,null,
passed,the user opens /A20943 on the old website,the user verifies resulting resource /0-101-6255,null,
passed,the user opens /A20945 on the old website,the user verifies resulting resource /6-101-6257,null,
passed,the user opens /A20947 on the old website,the user verifies resulting resource /2-101-6259,null,
passed,the user opens /A20949 on the old website,the user verifies resulting resource /8-101-6261,null,
passed,the user opens /A20956 on the old website,the user verifies resulting resource /3-101-6268,null,
passed,the user opens /A20957 on the old website,the user verifies resulting resource /1-101-6269,null,
passed,the user opens /A20961 on the old website,the user verifies resulting resource /3-101-6273,null,
passed,the user opens /A20963 on the old website,the user verifies resulting resource /8-101-6275,null,
passed,the user opens /A20968 on the old website,the user verifies resulting resource /8-101-6280,null,
passed,the user opens /A20983 on the old website,the user verifies resulting resource /6-101-6295,null,
passed,the user opens /A20984 on the old website,the user verifies resulting resource /4-101-6296,null,
passed,the user opens /A20986 on the old website,the user verifies resulting resource /0-101-6298,null,
passed,the user opens /A20988 on the old website,the user verifies resulting resource /4-101-6300,null,
passed,the user opens /A20990 on the old website,the user verifies resulting resource /0-101-6302,null,
passed,the user opens /A20992 on the old website,the user verifies resulting resource /6-101-6304,null,
passed,the user opens /A20994 on the old website,the user verifies resulting resource /1-101-6306,null,
passed,the user opens /A21012 on the old website,the user verifies resulting resource /0-107-4033,null,
passed,the user opens /A21013 on the old website,the user verifies resulting resource /8-107-4034,null,
passed,the user opens /A21018 on the old website,the user verifies resulting resource /6-101-6318,null,
passed,the user opens /A21021 on the old website,the user verifies resulting resource /3-107-4036,null,
passed,the user opens /A21032 on the old website,the user verifies resulting resource /9-107-4038,null,
passed,the user opens /A21033 on the old website,the user verifies resulting resource /7-107-4039,null,
passed,the user opens /A21036 on the old website,the user verifies resulting resource /5-107-4040,null,
passed,the user opens /A21038 on the old website,the user verifies resulting resource /3-107-4041,null,
passed,the user opens /A21039 on the old website,the user verifies resulting resource /1-107-4042,null,
passed,the user opens /A21047 on the old website,the user verifies resulting resource /4-107-4045,null,
passed,the user opens /A21054 on the old website,the user verifies resulting resource /7-200-3550,null,
passed,the user opens /A21073 on the old website,the user verifies resulting resource /9-107-4057,null,
passed,the user opens /A21074 on the old website,the user verifies resulting resource /2-101-9125,null,
passed,the user opens /A21093 on the old website,the user verifies resulting resource /2-101-6339,null,
passed,the user opens /A21105 on the old website,the user verifies resulting resource /6-101-6342,null,
passed,the user opens /A21109 on the old website,the user verifies resulting resource /8-102-1823,null,
passed,the user opens /A21110 on the old website,the user verifies resulting resource /5-101-9181,null,
passed,the user opens /A21115 on the old website,the user verifies resulting resource /5-101-6347,null,
passed,the user opens /A21119 on the old website,the user verifies resulting resource /7-101-6351,null,
passed,the user opens /A21125 on the old website,the user verifies resulting resource /1-101-6354,null,
passed,the user opens /A21127 on the old website,the user verifies resulting resource /0-107-4066,null,
passed,the user opens /A21137 on the old website,the user verifies resulting resource /2-101-6358,null,
passed,the user opens /A21153 on the old website,the user verifies resulting resource /4-106-8983,null,
passed,the user opens /A2117 on the old website,the user verifies resulting resource /5-100-2029,null,
passed,the user opens /A21171 on the old website,the user verifies resulting resource /6-107-4092,null,
passed,the user opens /A21175 on the old website,the user verifies resulting resource /9-106-8985,null,
passed,the user opens /A21179 on the old website,the user verifies resulting resource /5-106-8987,null,
passed,the user opens /a21181 on the old website,the user verifies resulting resource /5-107-4097,null,
passed,the user opens /A21182 on the old website,the user verifies resulting resource /3-106-8988,null,
passed,the user opens /a21185 on the old website,the user verifies resulting resource /7-107-4100,null,
passed,the user opens /a21187 on the old website,the user verifies resulting resource /3-107-4102,null,
passed,the user opens /A21203 on the old website,the user verifies resulting resource /1-107-4117,null,
passed,the user opens /A21204 on the old website,the user verifies resulting resource /9-107-4118,null,
passed,the user opens /A21205 on the old website,the user verifies resulting resource /3-101-6367,null,
failed,the user opens /A21218 on the old website,the user verifies resulting resource /4-107-4130,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A21219 on the old website,the user verifies resulting resource /2-107-4131,null,
passed,the user opens /A21222 on the old website,the user verifies resulting resource /7-102-1828,null,
passed,the user opens /A21231 on the old website,the user verifies resulting resource /9-106-8990,null,
passed,the user opens /A21256 on the old website,the user verifies resulting resource /0-101-9292,null,
passed,the user opens /A21293 on the old website,the user verifies resulting resource /5-101-9058,null,
failed,the user opens /A21296 on the old website,the user verifies resulting resource /8-107-4152,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A21298 on the old website,the user verifies resulting resource /5-101-6385,null,
passed,the user opens /A21299 on the old website,the user verifies resulting resource /7-106-8991,null,
passed,the user opens /A21310 on the old website,the user verifies resulting resource /3-101-6391,null,
passed,the user opens /A21312 on the old website,the user verifies resulting resource /3-106-8993,null,
passed,the user opens /A21318 on the old website,the user verifies resulting resource /6-106-8996,null,
passed,the user opens /a21325 on the old website,the user verifies resulting resource /5-102-1834,null,
passed,the user opens /A21326 on the old website,the user verifies resulting resource /4-106-8997,null,
passed,the user opens /A21334 on the old website,the user verifies resulting resource /6-106-9000,null,
passed,the user opens /A21335 on the old website,the user verifies resulting resource /4-106-9001,null,
passed,the user opens /A21337 on the old website,the user verifies resulting resource /2-106-9002,null,
passed,the user opens /A21338 on the old website,the user verifies resulting resource /0-106-9003,null,
passed,the user opens /A21346 on the old website,the user verifies resulting resource /8-101-8830,null,
passed,the user opens /A21357 on the old website,the user verifies resulting resource /6-107-4153,null,
passed,the user opens /A21380 on the old website,the user verifies resulting resource /9-101-6411,null,
passed,the user opens /A21396 on the old website,the user verifies resulting resource /8-101-6416,null,
passed,the user opens /A21397 on the old website,the user verifies resulting resource /6-101-6417,null,
passed,the user opens /A21419 on the old website,the user verifies resulting resource /8-107-4185,null,
passed,the user opens /A21422 on the old website,the user verifies resulting resource /3-107-4692,null,
passed,the user opens /A21423 on the old website,the user verifies resulting resource /2-101-6424,null,
passed,the user opens /A21424 on the old website,the user verifies resulting resource /2-101-9050,null,
passed,the user opens /a21437 on the old website,the user verifies resulting resource /4-107-4192,null,
passed,the user opens /a21438 on the old website,the user verifies resulting resource /2-107-4193,null,
passed,the user opens /a21443 on the old website,the user verifies resulting resource /1-107-4198,null,
passed,the user opens /A21444 on the old website,the user verifies resulting resource /1-101-6429,null,
passed,the user opens /A21478 on the old website,the user verifies resulting resource /5-101-6446,null,
passed,the user opens /A21497 on the old website,the user verifies resulting resource /0-101-6463,null,
passed,the user opens /A21526 on the old website,the user verifies resulting resource /9-101-6492,null,
passed,the user opens /A2154 on the old website,the user verifies resulting resource /6-100-2062,null,
passed,the user opens /A2156 on the old website,the user verifies resulting resource /2-100-2064,null,
passed,the user opens /a21576 on the old website,the user verifies resulting resource /1-102-1845,null,
passed,the user opens /A21592 on the old website,the user verifies resulting resource /8-101-6548,null,
passed,the user opens /a21593 on the old website,the user verifies resulting resource /4-107-4210,null,
passed,the user opens /A21599 on the old website,the user verifies resulting resource /6-101-6549,null,
passed,the user opens /A21602 on the old website,the user verifies resulting resource /4-101-6550,null,
passed,the user opens /A21603 on the old website,the user verifies resulting resource /5-101-9124,null,
passed,the user opens /A21618 on the old website,the user verifies resulting resource /7-101-6563,null,
