status, oldUrl, newUrl,failure, actual
passed,the user opens /A39148 on the old website,the user verifies resulting resource /1-102-6857,null,
passed,the user opens /A39150 on the old website,the user verifies resulting resource /8-102-6873,null,
passed,the user opens /A39162 on the old website,the user verifies resulting resource /4-102-6870,null,
passed,the user opens /A39170 on the old website,the user verifies resulting resource /2-102-6871,null,
passed,the user opens /A39176 on the old website,the user verifies resulting resource /1-107-2340,null,
passed,the user opens /A39184 on the old website,the user verifies resulting resource /4-107-2348,null,
passed,the user opens /A39196 on the old website,the user verifies resulting resource /7-102-6878,null,
passed,the user opens /A39205 on the old website,the user verifies resulting resource /3-102-6899,null,
passed,the user opens /A39209 on the old website,the user verifies resulting resource /3-102-6903,null,
passed,the user opens /A39215 on the old website,the user verifies resulting resource /2-102-6908,null,
passed,the user opens /A39223 on the old website,the user verifies resulting resource /5-102-6916,null,
passed,the user opens /a39231 on the old website,the user verifies resulting resource /3-102-6880,null,
passed,the user opens /A39240 on the old website,the user verifies resulting resource /2-102-6932,null,
passed,the user opens /A39243 on the old website,the user verifies resulting resource /5-102-6935,null,
passed,the user opens /A39247 on the old website,the user verifies resulting resource /7-102-6939,null,
passed,the user opens /A39253 on the old website,the user verifies resulting resource /4-102-6945,null,
passed,the user opens /A39262 on the old website,the user verifies resulting resource /0-102-6952,null,
passed,the user opens /A39268 on the old website,the user verifies resulting resource /5-107-2343,null,
passed,the user opens /A39278 on the old website,the user verifies resulting resource /2-102-6965,null,
passed,the user opens /A39291 on the old website,the user verifies resulting resource /7-102-6977,null,
passed,the user opens /A39301 on the old website,the user verifies resulting resource /7-107-2342,null,
passed,the user opens /A39318 on the old website,the user verifies resulting resource /2-102-6890,null,
passed,the user opens /A39326 on the old website,the user verifies resulting resource /8-102-6892,null,
passed,the user opens /A39335 on the old website,the user verifies resulting resource /2-107-2349,null,
passed,the user opens /A3934 on the old website,the user verifies resulting resource /4-100-3722,null,
passed,the user opens /A39349 on the old website,the user verifies resulting resource /1-107-2364,null,
passed,the user opens /A39352 on the old website,the user verifies resulting resource /0-107-2350,null,
passed,the user opens /A39354 on the old website,the user verifies resulting resource /8-107-2365,null,
passed,the user opens /A39371 on the old website,the user verifies resulting resource /8-107-2370,null,
passed,the user opens /A39375 on the old website,the user verifies resulting resource /0-102-7013,null,
passed,the user opens /A39379 on the old website,the user verifies resulting resource /6-107-2371,null,
passed,the user opens /A39389 on the old website,the user verifies resulting resource /9-107-2402,null,
passed,the user opens /A39390 on the old website,the user verifies resulting resource /7-107-2403,null,
passed,the user opens /A39401 on the old website,the user verifies resulting resource /5-107-2404,null,
passed,the user opens /A39404 on the old website,the user verifies resulting resource /2-107-2405,null,
passed,the user opens /A39405 on the old website,the user verifies resulting resource /0-107-2406,null,
passed,the user opens /A39406 on the old website,the user verifies resulting resource /5-102-7020,null,
passed,the user opens /A39422 on the old website,the user verifies resulting resource /7-107-2380,null,
passed,the user opens /A39423 on the old website,the user verifies resulting resource /8-107-2407,null,
passed,the user opens /A39424 on the old website,the user verifies resulting resource /6-107-2408,null,
passed,the user opens /A39425 on the old website,the user verifies resulting resource /4-107-2409,null,
passed,the user opens /A39430 on the old website,the user verifies resulting resource /6-107-2352,null,
passed,the user opens /A39431 on the old website,the user verifies resulting resource /8-107-2351,null,
passed,the user opens /A39435 on the old website,the user verifies resulting resource /5-107-2381,null,
passed,the user opens /A39438 on the old website,the user verifies resulting resource /1-107-2383,null,
passed,the user opens /A39444 on the old website,the user verifies resulting resource /2-107-2387,null,
passed,the user opens /A39447 on the old website,the user verifies resulting resource /2-107-2410,null,
passed,the user opens /A39448 on the old website,the user verifies resulting resource /3-102-7040,null,
passed,the user opens /A39449 on the old website,the user verifies resulting resource /0-107-2388,null,
passed,the user opens /A39453 on the old website,the user verifies resulting resource /8-107-2389,null,
passed,the user opens /A39460 on the old website,the user verifies resulting resource /7-102-7043,null,
passed,the user opens /A39470 on the old website,the user verifies resulting resource /7-107-2417,null,
passed,the user opens /A39471 on the old website,the user verifies resulting resource /9-102-7042,null,
passed,the user opens /A39484 on the old website,the user verifies resulting resource /1-107-2420,null,
passed,the user opens /A39495 on the old website,the user verifies resulting resource /4-107-2353,null,
passed,the user opens /a39496 on the old website,the user verifies resulting resource /6-102-7053,null,
passed,the user opens /A39497 on the old website,the user verifies resulting resource /3-102-8186,null,
passed,the user opens /A39500 on the old website,the user verifies resulting resource /2-107-2354,null,
passed,the user opens /A39503 on the old website,the user verifies resulting resource /9-107-2355,null,
passed,the user opens /A39522 on the old website,the user verifies resulting resource /1-102-7060,null,
passed,the user opens /A39523 on the old website,the user verifies resulting resource /8-107-2450,null,
passed,the user opens /A39532 on the old website,the user verifies resulting resource /5-107-2357,null,
passed,the user opens /A39542 on the old website,the user verifies resulting resource /3-107-2358,null,
passed,the user opens /A39547 on the old website,the user verifies resulting resource /1-107-2359,null,
passed,the user opens /A39552 on the old website,the user verifies resulting resource /3-107-2424,null,
passed,the user opens /A39557 on the old website,the user verifies resulting resource /9-107-2360,null,
passed,the user opens /A39564 on the old website,the user verifies resulting resource /0-107-2430,null,
passed,the user opens /A39569 on the old website,the user verifies resulting resource /5-107-2395,null,
passed,the user opens /A39578 on the old website,the user verifies resulting resource /2-107-2434,null,
passed,the user opens /A39582 on the old website,the user verifies resulting resource /9-102-7080,null,
passed,the user opens /A39586 on the old website,the user verifies resulting resource /5-107-2437,null,
passed,the user opens /A39590 on the old website,the user verifies resulting resource /0-107-2449,null,
passed,the user opens /A39601 on the old website,the user verifies resulting resource /9-107-2398,null,
passed,the user opens /A39628 on the old website,the user verifies resulting resource /1-107-2444,null,
passed,the user opens /A39640 on the old website,the user verifies resulting resource /0-102-7089,null,
passed,the user opens /A39657 on the old website,the user verifies resulting resource /0-102-7107,null,
passed,the user opens /A39659 on the old website,the user verifies resulting resource /1-102-7102,null,
passed,the user opens /A39667 on the old website,the user verifies resulting resource /6-102-7109,null,
passed,the user opens /A39674 on the old website,the user verifies resulting resource /4-107-2452,null,
passed,the user opens /A39676 on the old website,the user verifies resulting resource /0-107-2487,null,
passed,the user opens /A39678 on the old website,the user verifies resulting resource /6-107-2489,null,
passed,the user opens /A39680 on the old website,the user verifies resulting resource /4-107-2490,null,
passed,the user opens /A39686 on the old website,the user verifies resulting resource /6-107-4898,null,
passed,the user opens /A39687 on the old website,the user verifies resulting resource /5-102-7181,null,
passed,the user opens /A39691 on the old website,the user verifies resulting resource /8-107-2493,null,
passed,the user opens /A39699 on the old website,the user verifies resulting resource /1-107-2496,null,
passed,the user opens /A39701 on the old website,the user verifies resulting resource /9-107-2497,null,
passed,the user opens /A39702 on the old website,the user verifies resulting resource /9-107-2459,null,
passed,the user opens /A39704 on the old website,the user verifies resulting resource /5-107-2461,null,
passed,the user opens /A39710 on the old website,the user verifies resulting resource /3-107-2462,null,
passed,the user opens /A39714 on the old website,the user verifies resulting resource /5-107-2499,null,
passed,the user opens /A39715 on the old website,the user verifies resulting resource /1-107-2463,null,
passed,the user opens /A39717 on the old website,the user verifies resulting resource /9-107-2464,null,
failed,the user opens /A39720 on the old website,the user verifies resulting resource /1-102-7220,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A39723 on the old website,the user verifies resulting resource /6-107-2465,null,
passed,the user opens /A39724 on the old website,the user verifies resulting resource /4-107-2466,null,
passed,the user opens /A39725 on the old website,the user verifies resulting resource /2-107-2467,null,
passed,the user opens /A39726 on the old website,the user verifies resulting resource /0-107-2468,null,
passed,the user opens /A39729 on the old website,the user verifies resulting resource /4-107-2471,null,
passed,the user opens /A39730 on the old website,the user verifies resulting resource /2-107-2472,null,
passed,the user opens /A39734 on the old website,the user verifies resulting resource /3-107-2476,null,
passed,the user opens /A39743 on the old website,the user verifies resulting resource /7-107-2484,null,
passed,the user opens /A39752 on the old website,the user verifies resulting resource /5-107-2507,null,
passed,the user opens /A39758 on the old website,the user verifies resulting resource /1-107-2509,null,
passed,the user opens /A39770 on the old website,the user verifies resulting resource /8-107-4901,null,
passed,the user opens /A39776 on the old website,the user verifies resulting resource /3-107-2513,null,
passed,the user opens /A39800 on the old website,the user verifies resulting resource /6-102-7227,null,
passed,the user opens /a39813 on the old website,the user verifies resulting resource /2-107-4904,null,
passed,the user opens /A39824 on the old website,the user verifies resulting resource /2-102-7413,null,
passed,the user opens /A39825 on the old website,the user verifies resulting resource /7-102-7646,null,
passed,the user opens /A39837 on the old website,the user verifies resulting resource /4-107-2517,null,
passed,the user opens /A3986 on the old website,the user verifies resulting resource /5-100-3774,null,
passed,the user opens /A39860 on the old website,the user verifies resulting resource /8-102-7575,null,
passed,the user opens /A39862 on the old website,the user verifies resulting resource /1-107-4909,null,
passed,the user opens /A39870 on the old website,the user verifies resulting resource /7-102-7509,null,
passed,the user opens /A39873 on the old website,the user verifies resulting resource /3-102-7525,null,
passed,the user opens /A399 on the old website,the user verifies resulting resource /1-100-0391,null,
passed,the user opens /A39922 on the old website,the user verifies resulting resource /3-102-7587,null,
passed,the user opens /A39958 on the old website,the user verifies resulting resource /3-102-7549,null,
passed,the user opens /A39961 on the old website,the user verifies resulting resource /0-102-7616,null,
passed,the user opens /A39995 on the old website,the user verifies resulting resource /6-107-2521,null,
passed,the user opens /A40004 on the old website,the user verifies resulting resource /5-102-7628,null,
passed,the user opens /A40032 on the old website,the user verifies resulting resource /3-102-7568,null,
passed,the user opens /A40034 on the old website,the user verifies resulting resource /5-102-7572,null,
passed,the user opens /A40036 on the old website,the user verifies resulting resource /1-102-7654,null,
passed,the user opens /A40039 on the old website,the user verifies resulting resource /8-102-7655,null,
passed,the user opens /A40043 on the old website,the user verifies resulting resource /2-102-7658,null,
passed,the user opens /A40048 on the old website,the user verifies resulting resource /0-107-2524,null,
passed,the user opens /A40053 on the old website,the user verifies resulting resource /4-102-7638,null,
passed,the user opens /A40067 on the old website,the user verifies resulting resource /6-102-7642,null,
passed,the user opens /A4007 on the old website,the user verifies resulting resource /3-100-3794,null,
passed,the user opens /A40081 on the old website,the user verifies resulting resource /9-102-7650,null,
passed,the user opens /A40086 on the old website,the user verifies resulting resource /3-102-7653,null,
passed,the user opens /A40090 on the old website,the user verifies resulting resource /6-102-7661,null,
passed,the user opens /A40092 on the old website,the user verifies resulting resource /2-107-2523,null,
passed,the user opens /A40101 on the old website,the user verifies resulting resource /7-102-7670,null,
passed,the user opens /A40108 on the old website,the user verifies resulting resource /3-102-7672,null,
passed,the user opens /A40123 on the old website,the user verifies resulting resource /7-102-7774,null,
passed,the user opens /A40151 on the old website,the user verifies resulting resource /9-107-2529,null,
passed,the user opens /A40154 on the old website,the user verifies resulting resource /7-107-2530,null,
passed,the user opens /A40155 on the old website,the user verifies resulting resource /5-107-2531,null,
passed,the user opens /A40156 on the old website,the user verifies resulting resource /3-107-2532,null,
passed,the user opens /A40159 on the old website,the user verifies resulting resource /1-107-2528,null,
passed,the user opens /A40161 on the old website,the user verifies resulting resource /5-107-2526,null,
passed,the user opens /A40168 on the old website,the user verifies resulting resource /4-107-2536,null,
passed,the user opens /A40170 on the old website,the user verifies resulting resource /0-107-2538,null,
passed,the user opens /A40171 on the old website,the user verifies resulting resource /8-107-2539,null,
passed,the user opens /A40173 on the old website,the user verifies resulting resource /4-107-2541,null,
passed,the user opens /A40187 on the old website,the user verifies resulting resource /1-107-2547,null,
passed,the user opens /A40193 on the old website,the user verifies resulting resource /5-107-2550,null,
passed,the user opens /A40207 on the old website,the user verifies resulting resource /3-107-2551,null,
passed,the user opens /A40210 on the old website,the user verifies resulting resource /1-107-2552,null,
passed,the user opens /A40215 on the old website,the user verifies resulting resource /2-107-2556,null,
passed,the user opens /A40218 on the old website,the user verifies resulting resource /0-107-2557,null,
passed,the user opens /A40233 on the old website,the user verifies resulting resource /6-107-2564,null,
passed,the user opens /A40242 on the old website,the user verifies resulting resource /7-107-2568,null,
passed,the user opens /A40246 on the old website,the user verifies resulting resource /5-107-2569,null,
passed,the user opens /A40263 on the old website,the user verifies resulting resource /0-107-2576,null,
passed,the user opens /A40265 on the old website,the user verifies resulting resource /8-107-2577,null,
passed,the user opens /A40267 on the old website,the user verifies resulting resource /2-102-7842,null,
passed,the user opens /A40270 on the old website,the user verifies resulting resource /7-102-7849,null,
passed,the user opens /A40290 on the old website,the user verifies resulting resource /8-107-2582,null,
passed,the user opens /A40300 on the old website,the user verifies resulting resource /6-102-7840,null,
passed,the user opens /A40303 on the old website,the user verifies resulting resource /4-107-2584,null,
passed,the user opens /A40305 on the old website,the user verifies resulting resource /1-107-2585,null,
passed,the user opens /A40309 on the old website,the user verifies resulting resource /9-107-2586,null,
passed,the user opens /A40328 on the old website,the user verifies resulting resource /1-107-2590,null,
passed,the user opens /A40372 on the old website,the user verifies resulting resource /9-107-2591,null,
passed,the user opens /A40374 on the old website,the user verifies resulting resource /5-107-2593,null,
passed,the user opens /A40388 on the old website,the user verifies resulting resource /7-107-4954,null,
passed,the user opens /A40389 on the old website,the user verifies resulting resource /4-107-4955,null,
passed,the user opens /A40391 on the old website,the user verifies resulting resource /0-107-4957,null,
passed,the user opens /A40392 on the old website,the user verifies resulting resource /8-107-4958,null,
passed,the user opens /A40393 on the old website,the user verifies resulting resource /6-107-4959,null,
passed,the user opens /A40394 on the old website,the user verifies resulting resource /4-107-4960,null,
passed,the user opens /A40396 on the old website,the user verifies resulting resource /0-107-4962,null,
passed,the user opens /A40397 on the old website,the user verifies resulting resource /8-107-4963,null,
passed,the user opens /A4041 on the old website,the user verifies resulting resource /9-100-3828,null,
passed,the user opens /A4042 on the old website,the user verifies resulting resource /7-100-3829,null,
passed,the user opens /A40424 on the old website,the user verifies resulting resource /8-102-7877,null,
passed,the user opens /A40441 on the old website,the user verifies resulting resource /8-107-2596,null,
passed,the user opens /A40443 on the old website,the user verifies resulting resource /6-107-2597,null,
passed,the user opens /A40444 on the old website,the user verifies resulting resource /4-107-2598,null,
passed,the user opens /A40446 on the old website,the user verifies resulting resource /2-107-2599,null,
passed,the user opens /A40452 on the old website,the user verifies resulting resource /8-107-2600,null,
failed,the user opens /A40454 on the old website,the user verifies resulting resource /0-107-4981,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A40459 on the old website,the user verifies resulting resource /6-107-2658,null,
passed,the user opens /A40460 on the old website,the user verifies resulting resource /4-107-2602,null,
passed,the user opens /A40463 on the old website,the user verifies resulting resource /2-107-2660,null,
passed,the user opens /A40464 on the old website,the user verifies resulting resource /2-107-2603,null,
passed,the user opens /A40466 on the old website,the user verifies resulting resource /8-107-2662,null,
passed,the user opens /A40467 on the old website,the user verifies resulting resource /6-107-2663,null,
passed,the user opens /A40468 on the old website,the user verifies resulting resource /4-107-2664,null,
passed,the user opens /A40472 on the old website,the user verifies resulting resource /5-107-2606,null,
passed,the user opens /A40478 on the old website,the user verifies resulting resource /1-107-2608,null,
passed,the user opens /A40479 on the old website,the user verifies resulting resource /9-107-2609,null,
passed,the user opens /A40486 on the old website,the user verifies resulting resource /3-107-2612,null,
passed,the user opens /A40487 on the old website,the user verifies resulting resource /1-107-2613,null,
passed,the user opens /A40492 on the old website,the user verifies resulting resource /7-107-2667,null,
passed,the user opens /A40495 on the old website,the user verifies resulting resource /5-107-2668,null,
passed,the user opens /A40497 on the old website,the user verifies resulting resource /1-102-7908,null,
passed,the user opens /A40506 on the old website,the user verifies resulting resource /4-102-7898,null,
passed,the user opens /A40508 on the old website,the user verifies resulting resource /4-107-2616,null,
passed,the user opens /A40509 on the old website,the user verifies resulting resource /8-102-7900,null,
passed,the user opens /A40510 on the old website,the user verifies resulting resource /3-107-2645,null,
passed,the user opens /A40518 on the old website,the user verifies resulting resource /3-107-4908,null,
passed,the user opens /A40519 on the old website,the user verifies resulting resource /2-107-2617,null,
passed,the user opens /A40524 on the old website,the user verifies resulting resource /4-102-7916,null,
passed,the user opens /A40529 on the old website,the user verifies resulting resource /3-107-2674,null,
passed,the user opens /A40540 on the old website,the user verifies resulting resource /0-102-7918,null,
passed,the user opens /A40550 on the old website,the user verifies resulting resource /3-107-4913,null,
passed,the user opens /A40557 on the old website,the user verifies resulting resource /7-107-2629,null,
passed,the user opens /A40560 on the old website,the user verifies resulting resource /8-102-7924,null,
passed,the user opens /A40569 on the old website,the user verifies resulting resource /9-107-2628,null,
passed,the user opens /A40585 on the old website,the user verifies resulting resource /9-107-2647,null,
passed,the user opens /A40588 on the old website,the user verifies resulting resource /5-107-2649,null,
passed,the user opens /A40599 on the old website,the user verifies resulting resource /7-107-2653,null,
passed,the user opens /A40601 on the old website,the user verifies resulting resource /5-107-2654,null,
passed,the user opens /A40604 on the old website,the user verifies resulting resource /5-102-7949,null,
passed,the user opens /A40606 on the old website,the user verifies resulting resource /3-102-0086,null,
passed,the user opens /A40610 on the old website,the user verifies resulting resource /1-107-2712,null,
passed,the user opens /A40612 on the old website,the user verifies resulting resource /1-107-2670,null,
passed,the user opens /A40614 on the old website,the user verifies resulting resource /7-107-4911,null,
passed,the user opens /A40616 on the old website,the user verifies resulting resource /5-107-2630,null,
passed,the user opens /A40619 on the old website,the user verifies resulting resource /3-107-2631,null,
passed,the user opens /A40622 on the old website,the user verifies resulting resource /1-107-2632,null,
passed,the user opens /A40632 on the old website,the user verifies resulting resource /3-102-7950,null,
passed,the user opens /A40642 on the old website,the user verifies resulting resource /1-107-2689,null,
failed,the user opens /A40647 on the old website,the user verifies resulting resource /1-107-4914,java.lang.AssertionError: Document is unavailable,
failed,the user opens /A40652 on the old website,the user verifies resulting resource /6-107-2639,null,
failed,the user opens /A40655 on the old website,the user verifies resulting resource /9-107-2671,null,
failed,the user opens /A40657 on the old website,the user verifies resulting resource /8-107-4915,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A40659 on the old website,the user verifies resulting resource /0-107-2642,null,
failed,the user opens /A40662 on the old website,the user verifies resulting resource /6-107-4916,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A40664 on the old website,the user verifies resulting resource /8-107-2643,null,
passed,the user opens /A40666 on the old website,the user verifies resulting resource /5-102-7968,null,
passed,the user opens /A40673 on the old website,the user verifies resulting resource /3-102-7969,null,
passed,the user opens /A40679 on the old website,the user verifies resulting resource /0-102-7980,null,
passed,the user opens /A40685 on the old website,the user verifies resulting resource /6-107-2677,null,
passed,the user opens /A40689 on the old website,the user verifies resulting resource /2-107-2679,null,
passed,the user opens /A40697 on the old website,the user verifies resulting resource /2-102-7984,null,
passed,the user opens /A40700 on the old website,the user verifies resulting resource /2-102-8196,null,
passed,the user opens /A40709 on the old website,the user verifies resulting resource /7-102-7986,null,
passed,the user opens /A40714 on the old website,the user verifies resulting resource /5-107-2687,null,
failed,the user opens /A40728 on the old website,the user verifies resulting resource /4-107-4917,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A40766 on the old website,the user verifies resulting resource /7-107-2691,null,
passed,the user opens /A40771 on the old website,the user verifies resulting resource /5-107-2692,null,
passed,the user opens /A40786 on the old website,the user verifies resulting resource /3-107-2693,null,
passed,the user opens /A40791 on the old website,the user verifies resulting resource /1-107-2694,null,
passed,the user opens /A408 on the old website,the user verifies resulting resource /0-100-0400,null,
failed,the user opens /A40823 on the old website,the user verifies resulting resource /9-107-4991,java.lang.AssertionError: Error except of document,
passed,the user opens /A40836 on the old website,the user verifies resulting resource /4-107-2701,null,
passed,the user opens /A40883 on the old website,the user verifies resulting resource /6-102-8142,null,
passed,the user opens /A40908 on the old website,the user verifies resulting resource /3-102-8167,null,
passed,the user opens /A40931 on the old website,the user verifies resulting resource /6-107-2696,null,
passed,the user opens /A40944 on the old website,the user verifies resulting resource /1-102-8045,null,
passed,the user opens /A40951 on the old website,the user verifies resulting resource /2-107-2702,null,
passed,the user opens /A40955 on the old website,the user verifies resulting resource /5-102-8133,null,
passed,the user opens /A40958 on the old website,the user verifies resulting resource /0-107-2703,null,
passed,the user opens /A40964 on the old website,the user verifies resulting resource /1-102-8050,null,
passed,the user opens /A41016 on the old website,the user verifies resulting resource /8-102-8080,null,
passed,the user opens /A41030 on the old website,the user verifies resulting resource /7-102-8189,null,
passed,the user opens /A41056 on the old website,the user verifies resulting resource /9-107-2708,null,
passed,the user opens /A41062 on the old website,the user verifies resulting resource /6-102-8175,null,
passed,the user opens /A41066 on the old website,the user verifies resulting resource /4-102-8176,null,
failed,the user opens /A41135 on the old website,the user verifies resulting resource /6-107-4983,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A41139 on the old website,the user verifies resulting resource /5-107-2710,null,
passed,the user opens /A41159 on the old website,the user verifies resulting resource /4-107-2715,null,
passed,the user opens /A41168 on the old website,the user verifies resulting resource /0-107-2717,null,
passed,the user opens /A41172 on the old website,the user verifies resulting resource /6-107-2719,null,
passed,the user opens /A41175 on the old website,the user verifies resulting resource /5-102-8232,null,
passed,the user opens /A41176 on the old website,the user verifies resulting resource /0-107-2722,null,
passed,the user opens /A41186 on the old website,the user verifies resulting resource /6-107-2724,null,
passed,the user opens /A41201 on the old website,the user verifies resulting resource /1-107-2726,null,
passed,the user opens /A41208 on the old website,the user verifies resulting resource /4-107-2744,null,
passed,the user opens /A41213 on the old website,the user verifies resulting resource /9-107-2746,null,
passed,the user opens /A41219 on the old website,the user verifies resulting resource /5-107-2748,null,
passed,the user opens /A41221 on the old website,the user verifies resulting resource /9-107-2713,null,
passed,the user opens /A41236 on the old website,the user verifies resulting resource /6-200-3555,null,
passed,the user opens /A41239 on the old website,the user verifies resulting resource /9-107-2751,null,
passed,the user opens /A41244 on the old website,the user verifies resulting resource /2-102-8243,null,
passed,the user opens /A41248 on the old website,the user verifies resulting resource /1-107-2731,null,
passed,the user opens /A41250 on the old website,the user verifies resulting resource /0-107-2755,null,
passed,the user opens /A41257 on the old website,the user verifies resulting resource /0-102-8258,null,
passed,the user opens /A41259 on the old website,the user verifies resulting resource /6-107-2757,null,
passed,the user opens /A41262 on the old website,the user verifies resulting resource /1-102-8253,null,
passed,the user opens /A41263 on the old website,the user verifies resulting resource /4-107-2758,null,
passed,the user opens /a41266 on the old website,the user verifies resulting resource /0-107-2760,null,
passed,the user opens /A41269 on the old website,the user verifies resulting resource /7-107-2733,null,
passed,the user opens /A41273 on the old website,the user verifies resulting resource /2-107-2735,null,
passed,the user opens /A41280 on the old website,the user verifies resulting resource /2-107-2764,null,
passed,the user opens /A41293 on the old website,the user verifies resulting resource /7-107-2771,null,
passed,the user opens /A41297 on the old website,the user verifies resulting resource /3-107-2773,null,
passed,the user opens /A41304 on the old website,the user verifies resulting resource /4-102-8261,null,
passed,the user opens /A41306 on the old website,the user verifies resulting resource /4-107-2777,null,
passed,the user opens /A41309 on the old website,the user verifies resulting resource /2-107-2778,null,
passed,the user opens /A41310 on the old website,the user verifies resulting resource /0-107-2779,null,
passed,the user opens /A41332 on the old website,the user verifies resulting resource /7-107-2827,null,
passed,the user opens /A41334 on the old website,the user verifies resulting resource /3-107-2829,null,
passed,the user opens /A41335 on the old website,the user verifies resulting resource /1-107-2830,null,
passed,the user opens /A41349 on the old website,the user verifies resulting resource /3-107-2834,null,
passed,the user opens /A41350 on the old website,the user verifies resulting resource /0-107-2835,null,
passed,the user opens /A41351 on the old website,the user verifies resulting resource /8-107-2836,null,
passed,the user opens /A41353 on the old website,the user verifies resulting resource /7-107-2851,null,
passed,the user opens /A41359 on the old website,the user verifies resulting resource /4-107-2857,null,
passed,the user opens /A41360 on the old website,the user verifies resulting resource /2-107-2858,null,
passed,the user opens /A41362 on the old website,the user verifies resulting resource /0-102-8263,null,
passed,the user opens /A41396 on the old website,the user verifies resulting resource /1-107-4966,null,
passed,the user opens /A41399 on the old website,the user verifies resulting resource /7-107-4968,null,
passed,the user opens /A41410 on the old website,the user verifies resulting resource /2-200-3557,null,
passed,the user opens /A41420 on the old website,the user verifies resulting resource /3-107-2787,null,
passed,the user opens /A41424 on the old website,the user verifies resulting resource /1-107-2788,null,
passed,the user opens /A41436 on the old website,the user verifies resulting resource /6-107-2861,null,
passed,the user opens /A41444 on the old website,the user verifies resulting resource /7-102-8325,null,
passed,the user opens /A41477 on the old website,the user verifies resulting resource /4-107-2862,null,
passed,the user opens /A41481 on the old website,the user verifies resulting resource /2-107-2863,null,
passed,the user opens /A41487 on the old website,the user verifies resulting resource /7-107-2865,null,
passed,the user opens /A41501 on the old website,the user verifies resulting resource /5-107-2847,null,
passed,the user opens /A41505 on the old website,the user verifies resulting resource /1-107-2849,null,
passed,the user opens /A41525 on the old website,the user verifies resulting resource /4-102-8322,null,
passed,the user opens /A41535 on the old website,the user verifies resulting resource /6-107-2818,null,
passed,the user opens /A41550 on the old website,the user verifies resulting resource /8-107-2822,null,
passed,the user opens /A41553 on the old website,the user verifies resulting resource /6-107-2823,null,
passed,the user opens /A41559 on the old website,the user verifies resulting resource /1-107-2825,null,
passed,the user opens /A41562 on the old website,the user verifies resulting resource /1-107-2868,null,
passed,the user opens /A41564 on the old website,the user verifies resulting resource /9-107-2869,null,
passed,the user opens /A41584 on the old website,the user verifies resulting resource /3-107-4970,null,
passed,the user opens /A41613 on the old website,the user verifies resulting resource /2-107-2783,null,
passed,the user opens /A4162 on the old website,the user verifies resulting resource /8-100-3942,null,
passed,the user opens /A41627 on the old website,the user verifies resulting resource /7-107-2785,null,
passed,the user opens /A41635 on the old website,the user verifies resulting resource /0-102-8362,null,
passed,the user opens /A41650 on the old website,the user verifies resulting resource /4-102-8685,null,
passed,the user opens /A41659 on the old website,the user verifies resulting resource /6-107-2899,null,
passed,the user opens /A41666 on the old website,the user verifies resulting resource /4-107-2895,null,
passed,the user opens /A41696 on the old website,the user verifies resulting resource /8-102-8382,null,
passed,the user opens /A41699 on the old website,the user verifies resulting resource /0-102-8381,null,
passed,the user opens /a41710 on the old website,the user verifies resulting resource /6-102-8458,null,
passed,the user opens /A41711 on the old website,the user verifies resulting resource /4-102-8459,null,
passed,the user opens /A41715 on the old website,the user verifies resulting resource /9-107-4972,null,
passed,the user opens /A41716 on the old website,the user verifies resulting resource /5-107-7562,null,
passed,the user opens /A41722 on the old website,the user verifies resulting resource /6-107-2880,null,
passed,the user opens /A41726 on the old website,the user verifies resulting resource /2-107-2882,null,
passed,the user opens /A41731 on the old website,the user verifies resulting resource /7-102-8392,null,
passed,the user opens /A41736 on the old website,the user verifies resulting resource /7-107-2889,null,
passed,the user opens /A41741 on the old website,the user verifies resulting resource /1-107-2892,null,
passed,the user opens /A41748 on the old website,the user verifies resulting resource /1-102-8390,null,
passed,the user opens /A41752 on the old website,the user verifies resulting resource /0-102-8395,null,
passed,the user opens /A41754 on the old website,the user verifies resulting resource /6-102-8401,null,
passed,the user opens /A41755 on the old website,the user verifies resulting resource /4-102-8402,null,
passed,the user opens /A41758 on the old website,the user verifies resulting resource /8-107-2902,null,
passed,the user opens /A41760 on the old website,the user verifies resulting resource /4-102-8398,null,
passed,the user opens /A41762 on the old website,the user verifies resulting resource /8-102-8396,null,
passed,the user opens /A41789 on the old website,the user verifies resulting resource /8-102-8462,null,
passed,the user opens /A41790 on the old website,the user verifies resulting resource /6-102-8463,null,
passed,the user opens /A41864 on the old website,the user verifies resulting resource /2-102-8498,null,
passed,the user opens /A41868 on the old website,the user verifies resulting resource /2-200-0672,null,
failed,the user opens /A41875 on the old website,the user verifies resulting resource /8-200-3559,java.lang.AssertionError: Error except of document,
passed,the user opens /A41899 on the old website,the user verifies resulting resource /9-107-2906,null,
passed,the user opens /A41912 on the old website,the user verifies resulting resource /3-107-2909,null,
passed,the user opens /A41914 on the old website,the user verifies resulting resource /7-107-4973,null,
passed,the user opens /A41936 on the old website,the user verifies resulting resource /0-102-8456,null,
passed,the user opens /A41969 on the old website,the user verifies resulting resource /1-102-8564,null,
passed,the user opens /A41973 on the old website,the user verifies resulting resource /7-102-8599,null,
passed,the user opens /A42000 on the old website,the user verifies resulting resource /7-102-8580,null,
