status, oldUrl, newUrl,failure, actual
passed,the user opens /A32046 on the old website,the user verifies resulting resource /5-107-1334,null,
passed,the user opens /A32048 on the old website,the user verifies resulting resource /0-107-1336,null,
passed,the user opens /A32049 on the old website,the user verifies resulting resource /8-107-1337,null,
failed,the user opens /A32050 on the old website,the user verifies resulting resource /9-107-4670,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A32052 on the old website,the user verifies resulting resource /0-102-4043,null,
passed,the user opens /A32056 on the old website,the user verifies resulting resource /6-107-1338,null,
passed,the user opens /A32057 on the old website,the user verifies resulting resource /4-107-1339,null,
passed,the user opens /A32058 on the old website,the user verifies resulting resource /2-107-1340,null,
passed,the user opens /A32059 on the old website,the user verifies resulting resource /0-107-1341,null,
passed,the user opens /A32060 on the old website,the user verifies resulting resource /8-107-1342,null,
passed,the user opens /A32062 on the old website,the user verifies resulting resource /6-107-1343,null,
passed,the user opens /A32073 on the old website,the user verifies resulting resource /4-107-1693,null,
passed,the user opens /A32104 on the old website,the user verifies resulting resource /0-102-4203,null,
passed,the user opens /A32108 on the old website,the user verifies resulting resource /5-102-4205,null,
passed,the user opens /A32112 on the old website,the user verifies resulting resource /4-107-1688,null,
passed,the user opens /A32131 on the old website,the user verifies resulting resource /1-107-1345,null,
passed,the user opens /A32147 on the old website,the user verifies resulting resource /0-107-4684,null,
failed,the user opens /A32157 on the old website,the user verifies resulting resource /8-107-4736,java.lang.AssertionError: Error except of document,
passed,the user opens /A32168 on the old website,the user verifies resulting resource /9-102-4067,null,
passed,the user opens /A32177 on the old website,the user verifies resulting resource /5-107-1348,null,
failed,the user opens /A32208 on the old website,the user verifies resulting resource /6-107-4737,java.lang.AssertionError: Error except of document,
passed,the user opens /A32210 on the old website,the user verifies resulting resource /1-107-1350,null,
passed,the user opens /A32220 on the old website,the user verifies resulting resource /9-107-1351,null,
passed,the user opens /A32222 on the old website,the user verifies resulting resource /5-107-1353,null,
passed,the user opens /A32224 on the old website,the user verifies resulting resource /0-102-4081,null,
passed,the user opens /A32225 on the old website,the user verifies resulting resource /3-107-1354,null,
passed,the user opens /A32226 on the old website,the user verifies resulting resource /0-107-1355,null,
passed,the user opens /A32227 on the old website,the user verifies resulting resource /8-107-1356,null,
passed,the user opens /A32230 on the old website,the user verifies resulting resource /4-102-4084,null,
passed,the user opens /A32233 on the old website,the user verifies resulting resource /4-107-1358,null,
passed,the user opens /A32235 on the old website,the user verifies resulting resource /2-107-1359,null,
passed,the user opens /A32237 on the old website,the user verifies resulting resource /1-102-4085,null,
passed,the user opens /A32241 on the old website,the user verifies resulting resource /6-107-1362,null,
passed,the user opens /A32244 on the old website,the user verifies resulting resource /5-102-4088,null,
failed,the user opens /A32245 on the old website,the user verifies resulting resource /3-102-4089,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A32246 on the old website,the user verifies resulting resource /2-107-1364,null,
passed,the user opens /A32261 on the old website,the user verifies resulting resource /7-107-1371,null,
passed,the user opens /A32263 on the old website,the user verifies resulting resource /3-107-1373,null,
passed,the user opens /A32264 on the old website,the user verifies resulting resource /1-107-1374,null,
passed,the user opens /A32266 on the old website,the user verifies resulting resource /8-107-1375,null,
passed,the user opens /A32268 on the old website,the user verifies resulting resource /4-107-1377,null,
passed,the user opens /A32272 on the old website,the user verifies resulting resource /6-107-1381,null,
passed,the user opens /A32273 on the old website,the user verifies resulting resource /4-107-1382,null,
failed,the user opens /A32274 on the old website,the user verifies resulting resource /2-107-5687,java.lang.AssertionError: Error except of document,
passed,the user opens /A32280 on the old website,the user verifies resulting resource /7-107-1385,null,
passed,the user opens /A32283 on the old website,the user verifies resulting resource /1-107-1388,null,
passed,the user opens /A32284 on the old website,the user verifies resulting resource /9-107-1389,null,
passed,the user opens /A32287 on the old website,the user verifies resulting resource /1-102-4212,null,
passed,the user opens /A32291 on the old website,the user verifies resulting resource /1-107-1393,null,
passed,the user opens /A32296 on the old website,the user verifies resulting resource /2-107-1397,null,
passed,the user opens /A32302 on the old website,the user verifies resulting resource /8-107-1399,null,
passed,the user opens /A32312 on the old website,the user verifies resulting resource /6-107-1404,null,
passed,the user opens /A32314 on the old website,the user verifies resulting resource /1-107-1406,null,
passed,the user opens /A32316 on the old website,the user verifies resulting resource /6-102-5997,null,
passed,the user opens /A32319 on the old website,the user verifies resulting resource /7-107-1408,null,
passed,the user opens /A32324 on the old website,the user verifies resulting resource /5-107-1409,null,
passed,the user opens /A32328 on the old website,the user verifies resulting resource /1-107-1411,null,
passed,the user opens /A32329 on the old website,the user verifies resulting resource /9-107-1412,null,
passed,the user opens /A32334 on the old website,the user verifies resulting resource /0-107-1416,null,
passed,the user opens /A32337 on the old website,the user verifies resulting resource /6-107-1418,null,
passed,the user opens /A32338 on the old website,the user verifies resulting resource /4-107-1419,null,
passed,the user opens /A32339 on the old website,the user verifies resulting resource /2-107-1420,null,
passed,the user opens /A32343 on the old website,the user verifies resulting resource /4-102-4098,null,
passed,the user opens /A32344 on the old website,the user verifies resulting resource /0-107-4740,null,
passed,the user opens /A32347 on the old website,the user verifies resulting resource /0-107-1421,null,
passed,the user opens /A32351 on the old website,the user verifies resulting resource /4-102-4102,null,
passed,the user opens /A3237 on the old website,the user verifies resulting resource /5-100-3057,null,
passed,the user opens /A32376 on the old website,the user verifies resulting resource /1-102-4127,null,
passed,the user opens /A32385 on the old website,the user verifies resulting resource /2-102-4136,null,
passed,the user opens /A32393 on the old website,the user verifies resulting resource /6-102-4144,null,
passed,the user opens /A32397 on the old website,the user verifies resulting resource /9-102-4147,null,
passed,the user opens /A32403 on the old website,the user verifies resulting resource /9-102-4152,null,
passed,the user opens /A3241 on the old website,the user verifies resulting resource /9-100-3060,null,
passed,the user opens /A32419 on the old website,the user verifies resulting resource /7-102-4167,null,
passed,the user opens /A32431 on the old website,the user verifies resulting resource /0-102-4175,null,
passed,the user opens /A32444 on the old website,the user verifies resulting resource /1-107-1425,null,
passed,the user opens /A32450 on the old website,the user verifies resulting resource /5-107-1428,null,
passed,the user opens /A32458 on the old website,the user verifies resulting resource /1-107-1430,null,
passed,the user opens /A32460 on the old website,the user verifies resulting resource /9-107-1431,null,
passed,the user opens /A32462 on the old website,the user verifies resulting resource /7-107-1432,null,
passed,the user opens /A32469 on the old website,the user verifies resulting resource /0-107-1435,null,
passed,the user opens /A32474 on the old website,the user verifies resulting resource /1-102-4448,null,
passed,the user opens /A32475 on the old website,the user verifies resulting resource /8-107-1436,null,
passed,the user opens /a32477 on the old website,the user verifies resulting resource /9-102-4185,null,
passed,the user opens /A32492 on the old website,the user verifies resulting resource /4-107-1443,null,
passed,the user opens /A32497 on the old website,the user verifies resulting resource /1-102-4194,null,
passed,the user opens /A32498 on the old website,the user verifies resulting resource /2-107-1444,null,
passed,the user opens /A32502 on the old website,the user verifies resulting resource /7-107-1446,null,
passed,the user opens /A32505 on the old website,the user verifies resulting resource /7-107-1470,null,
passed,the user opens /A32510 on the old website,the user verifies resulting resource /1-107-1449,null,
failed,the user opens /A32511 on the old website,the user verifies resulting resource /7-102-4214,java.lang.AssertionError: Error except of document,
passed,the user opens /A32512 on the old website,the user verifies resulting resource /8-107-4741,null,
passed,the user opens /A32514 on the old website,the user verifies resulting resource /2-107-1482,null,
passed,the user opens /A32516 on the old website,the user verifies resulting resource /9-107-1450,null,
passed,the user opens /A32523 on the old website,the user verifies resulting resource /3-102-4452,null,
passed,the user opens /A32547 on the old website,the user verifies resulting resource /2-102-4216,null,
passed,the user opens /A32549 on the old website,the user verifies resulting resource /0-102-4217,null,
passed,the user opens /A32575 on the old website,the user verifies resulting resource /3-107-1472,null,
passed,the user opens /A32587 on the old website,the user verifies resulting resource /0-107-1483,null,
passed,the user opens /A32589 on the old website,the user verifies resulting resource /5-107-1485,null,
passed,the user opens /A32594 on the old website,the user verifies resulting resource /9-107-1488,null,
passed,the user opens /A32597 on the old website,the user verifies resulting resource /5-107-1490,null,
passed,the user opens /A32599 on the old website,the user verifies resulting resource /3-107-1491,null,
passed,the user opens /A32609 on the old website,the user verifies resulting resource /4-107-1495,null,
passed,the user opens /A32610 on the old website,the user verifies resulting resource /2-107-1496,null,
passed,the user opens /A32611 on the old website,the user verifies resulting resource /0-107-1497,null,
passed,the user opens /A32630 on the old website,the user verifies resulting resource /5-102-4248,null,
passed,the user opens /A32645 on the old website,the user verifies resulting resource /9-107-1474,null,
passed,the user opens /A32666 on the old website,the user verifies resulting resource /9-107-1501,null,
passed,the user opens /A32738 on the old website,the user verifies resulting resource /8-107-1506,null,
passed,the user opens /A32739 on the old website,the user verifies resulting resource /6-102-4629,null,
passed,the user opens /A32752 on the old website,the user verifies resulting resource /3-107-4673,null,
failed,the user opens /A32756 on the old website,the user verifies resulting resource /8-102-4280,java.lang.AssertionError: Error except of document,
passed,the user opens /A32769 on the old website,the user verifies resulting resource /3-102-4287,null,
passed,the user opens /A32773 on the old website,the user verifies resulting resource /7-102-4290,null,
passed,the user opens /A32776 on the old website,the user verifies resulting resource /5-102-4291,null,
passed,the user opens /A32779 on the old website,the user verifies resulting resource /0-102-4632,null,
passed,the user opens /A32788 on the old website,the user verifies resulting resource /0-102-4298,null,
failed,the user opens /A32795 on the old website,the user verifies resulting resource /5-107-4827,java.lang.AssertionError: Error except of document,
passed,the user opens /A32815 on the old website,the user verifies resulting resource /5-102-4936,null,
passed,the user opens /A32835 on the old website,the user verifies resulting resource /6-102-4634,null,
passed,the user opens /A32836 on the old website,the user verifies resulting resource /3-102-4635,null,
passed,the user opens /A32837 on the old website,the user verifies resulting resource /5-102-4470,null,
passed,the user opens /A32850 on the old website,the user verifies resulting resource /2-102-4476,null,
passed,the user opens /A32865 on the old website,the user verifies resulting resource /5-102-4639,null,
passed,the user opens /A32866 on the old website,the user verifies resulting resource /3-102-4640,null,
passed,the user opens /A32878 on the old website,the user verifies resulting resource /5-102-4644,null,
passed,the user opens /A32887 on the old website,the user verifies resulting resource /0-102-4646,null,
passed,the user opens /A32892 on the old website,the user verifies resulting resource /2-107-1552,null,
passed,the user opens /A32897 on the old website,the user verifies resulting resource /4-102-4654,null,
passed,the user opens /A32912 on the old website,the user verifies resulting resource /8-102-4666,null,
passed,the user opens /A32927 on the old website,the user verifies resulting resource /5-102-4677,null,
passed,the user opens /A32929 on the old website,the user verifies resulting resource /3-102-4678,null,
passed,the user opens /A32935 on the old website,the user verifies resulting resource /1-102-4684,null,
passed,the user opens /A32936 on the old website,the user verifies resulting resource /5-107-1555,null,
passed,the user opens /A32939 on the old website,the user verifies resulting resource /4-102-4687,null,
passed,the user opens /A32946 on the old website,the user verifies resulting resource /0-102-4694,null,
passed,the user opens /A32955 on the old website,the user verifies resulting resource /5-102-4696,null,
passed,the user opens /A32958 on the old website,the user verifies resulting resource /9-102-4699,null,
passed,the user opens /A32960 on the old website,the user verifies resulting resource /7-107-1559,null,
passed,the user opens /A32963 on the old website,the user verifies resulting resource /5-107-1560,null,
passed,the user opens /A32964 on the old website,the user verifies resulting resource /2-102-5942,null,
passed,the user opens /A32965 on the old website,the user verifies resulting resource /5-102-4620,null,
passed,the user opens /A33019 on the old website,the user verifies resulting resource /7-107-4765,null,
passed,the user opens /A33021 on the old website,the user verifies resulting resource /2-102-4711,null,
passed,the user opens /A33045 on the old website,the user verifies resulting resource /8-107-1629,null,
failed,the user opens /A33098 on the old website,the user verifies resulting resource /2-102-4947,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A33105 on the old website,the user verifies resulting resource /2-107-1632,null,
passed,the user opens /A33107 on the old website,the user verifies resulting resource /8-107-1634,null,
passed,the user opens /A33112 on the old website,the user verifies resulting resource /9-107-1638,null,
passed,the user opens /A33115 on the old website,the user verifies resulting resource /5-107-1640,null,
passed,the user opens /A33116 on the old website,the user verifies resulting resource /0-102-4953,null,
passed,the user opens /A33129 on the old website,the user verifies resulting resource /0-107-1647,null,
passed,the user opens /A33132 on the old website,the user verifies resulting resource /6-107-1649,null,
passed,the user opens /A33138 on the old website,the user verifies resulting resource /8-107-1653,null,
passed,the user opens /A33140 on the old website,the user verifies resulting resource /3-107-1655,null,
passed,the user opens /A33141 on the old website,the user verifies resulting resource /2-107-4739,null,
passed,the user opens /A33145 on the old website,the user verifies resulting resource /1-107-1656,null,
passed,the user opens /A33166 on the old website,the user verifies resulting resource /9-107-1662,null,
passed,the user opens /A33167 on the old website,the user verifies resulting resource /4-102-5253,null,
passed,the user opens /A33172 on the old website,the user verifies resulting resource /2-107-1665,null,
passed,the user opens /A33182 on the old website,the user verifies resulting resource /2-107-1670,null,
passed,the user opens /A33184 on the old website,the user verifies resulting resource /8-107-1672,null,
passed,the user opens /A33185 on the old website,the user verifies resulting resource /6-107-1673,null,
passed,the user opens /A33186 on the old website,the user verifies resulting resource /4-107-1674,null,
passed,the user opens /A33188 on the old website,the user verifies resulting resource /9-107-1676,null,
passed,the user opens /A3319 on the old website,the user verifies resulting resource /7-100-3136,null,
passed,the user opens /A33193 on the old website,the user verifies resulting resource /7-107-1677,null,
passed,the user opens /A33194 on the old website,the user verifies resulting resource /5-107-1678,null,
passed,the user opens /A33213 on the old website,the user verifies resulting resource /9-102-5043,null,
failed,the user opens /A33228 on the old website,the user verifies resulting resource /5-107-4733,java.lang.AssertionError: Document is unavailable,
failed,the user opens /A33231 on the old website,the user verifies resulting resource /3-107-4734,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A33235 on the old website,the user verifies resulting resource /1-107-1680,null,
passed,the user opens /A33247 on the old website,the user verifies resulting resource /7-102-5218,null,
passed,the user opens /A33256 on the old website,the user verifies resulting resource /3-107-4753,null,
passed,the user opens /A33258 on the old website,the user verifies resulting resource /8-107-1530,null,
passed,the user opens /A33260 on the old website,the user verifies resulting resource /2-107-4777,null,
passed,the user opens /A33261 on the old website,the user verifies resulting resource /4-107-1532,null,
passed,the user opens /A33266 on the old website,the user verifies resulting resource /9-107-4769,null,
passed,the user opens /A33272 on the old website,the user verifies resulting resource /7-107-1535,null,
passed,the user opens /A33274 on the old website,the user verifies resulting resource /3-107-1537,null,
passed,the user opens /A33275 on the old website,the user verifies resulting resource /1-107-1538,null,
passed,the user opens /A33277 on the old website,the user verifies resulting resource /9-107-1539,null,
passed,the user opens /A33279 on the old website,the user verifies resulting resource /5-107-1541,null,
failed,the user opens /A33280 on the old website,the user verifies resulting resource /1-107-4792,java.lang.AssertionError: Error except of document,
passed,the user opens /A33282 on the old website,the user verifies resulting resource /3-107-1542,null,
passed,the user opens /A33286 on the old website,the user verifies resulting resource /4-107-1546,null,
passed,the user opens /A33290 on the old website,the user verifies resulting resource /6-107-4775,null,
failed,the user opens /A33293 on the old website,the user verifies resulting resource /7-107-4794,java.lang.AssertionError: Error except of document,
passed,the user opens /A33294 on the old website,the user verifies resulting resource /0-107-1548,null,
failed,the user opens /A33296 on the old website,the user verifies resulting resource /4-107-4795,java.lang.AssertionError: Error except of document,
passed,the user opens /A33304 on the old website,the user verifies resulting resource /6-107-1512,null,
passed,the user opens /A33305 on the old website,the user verifies resulting resource /4-107-1513,null,
passed,the user opens /A33309 on the old website,the user verifies resulting resource /9-107-1515,null,
passed,the user opens /A33315 on the old website,the user verifies resulting resource /4-102-5007,null,
passed,the user opens /A33321 on the old website,the user verifies resulting resource /9-107-1520,null,
passed,the user opens /A33325 on the old website,the user verifies resulting resource /3-107-1523,null,
failed,the user opens /A33327 on the old website,the user verifies resulting resource /2-107-4796,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A33340 on the old website,the user verifies resulting resource /0-107-4797,null,
passed,the user opens /A33341 on the old website,the user verifies resulting resource /2-102-5310,null,
passed,the user opens /A33355 on the old website,the user verifies resulting resource /0-107-4759,null,
passed,the user opens /A33357 on the old website,the user verifies resulting resource /0-102-5014,null,
passed,the user opens /A33395 on the old website,the user verifies resulting resource /4-102-5168,null,
passed,the user opens /A33398 on the old website,the user verifies resulting resource /8-102-4968,null,
passed,the user opens /A33409 on the old website,the user verifies resulting resource /4-102-4970,null,
passed,the user opens /A33435 on the old website,the user verifies resulting resource /4-107-1631,null,
passed,the user opens /A33449 on the old website,the user verifies resulting resource /2-102-5046,null,
passed,the user opens /A33457 on the old website,the user verifies resulting resource /8-107-1714,null,
passed,the user opens /A33472 on the old website,the user verifies resulting resource /6-107-4799,null,
passed,the user opens /A33473 on the old website,the user verifies resulting resource /6-102-5172,null,
passed,the user opens /A33500 on the old website,the user verifies resulting resource /7-102-5063,null,
passed,the user opens /A33501 on the old website,the user verifies resulting resource /5-102-5064,null,
passed,the user opens /A33533 on the old website,the user verifies resulting resource /4-102-5093,null,
passed,the user opens /A33540 on the old website,the user verifies resulting resource /1-102-5099,null,
passed,the user opens /A33547 on the old website,the user verifies resulting resource /4-102-5031,null,
passed,the user opens /A33549 on the old website,the user verifies resulting resource /7-102-5119,null,
passed,the user opens /A33560 on the old website,the user verifies resulting resource /7-107-4906,null,
passed,the user opens /A33562 on the old website,the user verifies resulting resource /5-107-1683,null,
passed,the user opens /A33567 on the old website,the user verifies resulting resource /3-107-1684,null,
passed,the user opens /A33602 on the old website,the user verifies resulting resource /0-107-1685,null,
passed,the user opens /A33608 on the old website,the user verifies resulting resource /2-107-4763,null,
passed,the user opens /A33641 on the old website,the user verifies resulting resource /7-102-5176,null,
passed,the user opens /A33643 on the old website,the user verifies resulting resource /3-102-5178,null,
passed,the user opens /A33650 on the old website,the user verifies resulting resource /1-102-5179,null,
passed,the user opens /A33661 on the old website,the user verifies resulting resource /6-102-5129,null,
passed,the user opens /A33707 on the old website,the user verifies resulting resource /7-102-5143,null,
passed,the user opens /A33728 on the old website,the user verifies resulting resource /5-107-1697,null,
passed,the user opens /A33737 on the old website,the user verifies resulting resource /2-107-4800,null,
passed,the user opens /A33749 on the old website,the user verifies resulting resource /3-107-1698,null,
passed,the user opens /A33764 on the old website,the user verifies resulting resource /0-107-4801,null,
passed,the user opens /A33778 on the old website,the user verifies resulting resource /2-102-5428,null,
passed,the user opens /A33782 on the old website,the user verifies resulting resource /7-107-4789,null,
failed,the user opens /A33787 on the old website,the user verifies resulting resource /8-107-4802,java.lang.AssertionError: Error except of document,
passed,the user opens /A33795 on the old website,the user verifies resulting resource /7-107-1700,null,
passed,the user opens /A33798 on the old website,the user verifies resulting resource /5-107-1701,null,
passed,the user opens /A33800 on the old website,the user verifies resulting resource /1-107-1703,null,
passed,the user opens /A33804 on the old website,the user verifies resulting resource /6-107-1705,null,
passed,the user opens /A33805 on the old website,the user verifies resulting resource /4-107-1706,null,
passed,the user opens /A33810 on the old website,the user verifies resulting resource /6-107-4803,null,
passed,the user opens /A33812 on the old website,the user verifies resulting resource /0-107-1708,null,
passed,the user opens /A33814 on the old website,the user verifies resulting resource /8-107-1709,null,
passed,the user opens /A33818 on the old website,the user verifies resulting resource /4-107-1711,null,
passed,the user opens /A33828 on the old website,the user verifies resulting resource /5-107-1720,null,
passed,the user opens /A33831 on the old website,the user verifies resulting resource /1-107-1722,null,
passed,the user opens /A33832 on the old website,the user verifies resulting resource /9-107-1723,null,
passed,the user opens /A33834 on the old website,the user verifies resulting resource /7-107-1724,null,
failed,the user opens /A33844 on the old website,the user verifies resulting resource /5-107-4846,java.lang.AssertionError: Error except of document,
failed,the user opens /A33845 on the old website,the user verifies resulting resource /3-107-4847,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A33851 on the old website,the user verifies resulting resource /8-107-1728,null,
passed,the user opens /A33855 on the old website,the user verifies resulting resource /4-107-1730,null,
passed,the user opens /A33858 on the old website,the user verifies resulting resource /5-107-1744,null,
passed,the user opens /A33861 on the old website,the user verifies resulting resource /2-107-1745,null,
passed,the user opens /A33863 on the old website,the user verifies resulting resource /3-103-0033,null,
passed,the user opens /A33865 on the old website,the user verifies resulting resource /9-102-5905,null,
passed,the user opens /A33866 on the old website,the user verifies resulting resource /7-102-5906,null,
passed,the user opens /A33867 on the old website,the user verifies resulting resource /5-102-5907,null,
passed,the user opens /A33868 on the old website,the user verifies resulting resource /7-107-4850,null,
passed,the user opens /A33869 on the old website,the user verifies resulting resource /3-102-5908,null,
passed,the user opens /A33870 on the old website,the user verifies resulting resource /1-103-0034,null,
passed,the user opens /A33871 on the old website,the user verifies resulting resource /0-103-0510,null,
passed,the user opens /A33874 on the old website,the user verifies resulting resource /2-107-1731,null,
passed,the user opens /A33881 on the old website,the user verifies resulting resource /0-102-5900,null,
passed,the user opens /A33882 on the old website,the user verifies resulting resource /3-107-1735,null,
passed,the user opens /A33883 on the old website,the user verifies resulting resource /1-107-1736,null,
passed,the user opens /A33884 on the old website,the user verifies resulting resource /9-107-1737,null,
passed,the user opens /A33885 on the old website,the user verifies resulting resource /7-107-1738,null,
passed,the user opens /A33886 on the old website,the user verifies resulting resource /8-107-1747,null,
passed,the user opens /A33888 on the old website,the user verifies resulting resource /3-107-1740,null,
passed,the user opens /a33893 on the old website,the user verifies resulting resource /9-107-4830,null,
passed,the user opens /A33894 on the old website,the user verifies resulting resource /0-107-1713,null,
passed,the user opens /A33930 on the old website,the user verifies resulting resource /5-102-5257,null,
failed,the user opens /A33932 on the old website,the user verifies resulting resource /4-107-4804,java.lang.AssertionError: Error except of document,
failed,the user opens /A33939 on the old website,the user verifies resulting resource /7-107-4831,java.lang.AssertionError: Error except of document,
passed,the user opens /A33940 on the old website,the user verifies resulting resource /8-102-5901,null,
failed,the user opens /A33943 on the old website,the user verifies resulting resource /1-107-4805,java.lang.AssertionError: Error except of document,
failed,the user opens /A33945 on the old website,the user verifies resulting resource /9-107-4806,java.lang.AssertionError: Error except of document,
passed,the user opens /A33949 on the old website,the user verifies resulting resource /5-107-4808,null,
passed,the user opens /A33955 on the old website,the user verifies resulting resource /7-107-1837,null,
passed,the user opens /A33956 on the old website,the user verifies resulting resource /9-107-1742,null,
passed,the user opens /A33970 on the old website,the user verifies resulting resource /6-107-1753,null,
passed,the user opens /A33977 on the old website,the user verifies resulting resource /7-107-1757,null,
passed,the user opens /A33979 on the old website,the user verifies resulting resource /0-107-1770,null,
passed,the user opens /A33981 on the old website,the user verifies resulting resource /3-107-1759,null,
passed,the user opens /A33984 on the old website,the user verifies resulting resource /1-107-1760,null,
passed,the user opens /A33986 on the old website,the user verifies resulting resource /9-107-1761,null,
passed,the user opens /A33990 on the old website,the user verifies resulting resource /5-107-1763,null,
passed,the user opens /A33995 on the old website,the user verifies resulting resource /0-107-1765,null,
passed,the user opens /A34007 on the old website,the user verifies resulting resource /7-107-4812,null,
passed,the user opens /A34010 on the old website,the user verifies resulting resource /6-107-1767,null,
passed,the user opens /A34031 on the old website,the user verifies resulting resource /8-107-1785,null,
passed,the user opens /A34034 on the old website,the user verifies resulting resource /2-107-1788,null,
passed,the user opens /A34042 on the old website,the user verifies resulting resource /5-102-5295,null,
passed,the user opens /A34048 on the old website,the user verifies resulting resource /2-107-1793,null,
passed,the user opens /A34050 on the old website,the user verifies resulting resource /0-107-1794,null,
passed,the user opens /A34055 on the old website,the user verifies resulting resource /3-107-1797,null,
passed,the user opens /A34069 on the old website,the user verifies resulting resource /1-107-1802,null,
passed,the user opens /A34070 on the old website,the user verifies resulting resource /6-107-1772,null,
passed,the user opens /A34072 on the old website,the user verifies resulting resource /4-107-1773,null,
passed,the user opens /A34113 on the old website,the user verifies resulting resource /3-102-5338,null,
passed,the user opens /A34117 on the old website,the user verifies resulting resource /4-102-5309,null,
passed,the user opens /A34127 on the old website,the user verifies resulting resource /0-102-5311,null,
passed,the user opens /A34132 on the old website,the user verifies resulting resource /2-107-5022,null,
passed,the user opens /A34137 on the old website,the user verifies resulting resource /6-102-5515,null,
passed,the user opens /A34140 on the old website,the user verifies resulting resource /2-102-6017,null,
passed,the user opens /A34141 on the old website,the user verifies resulting resource /4-102-5516,null,
passed,the user opens /A34147 on the old website,the user verifies resulting resource /4-107-1805,null,
passed,the user opens /A34148 on the old website,the user verifies resulting resource /1-102-5320,null,
passed,the user opens /A34160 on the old website,the user verifies resulting resource /2-107-1806,null,
passed,the user opens /A34165 on the old website,the user verifies resulting resource /8-107-1808,null,
passed,the user opens /A34177 on the old website,the user verifies resulting resource /2-107-1811,null,
passed,the user opens /A34186 on the old website,the user verifies resulting resource /6-107-1814,null,
passed,the user opens /A34193 on the old website,the user verifies resulting resource /5-107-1819,null,
passed,the user opens /A34194 on the old website,the user verifies resulting resource /1-107-1816,null,
passed,the user opens /A34197 on the old website,the user verifies resulting resource /9-107-1817,null,
passed,the user opens /A34201 on the old website,the user verifies resulting resource /7-107-1818,null,
passed,the user opens /A34206 on the old website,the user verifies resulting resource /4-102-5427,null,
passed,the user opens /A34210 on the old website,the user verifies resulting resource /9-102-5335,null,
passed,the user opens /A34236 on the old website,the user verifies resulting resource /8-107-1827,null,
passed,the user opens /A34287 on the old website,the user verifies resulting resource /0-107-4820,null,
passed,the user opens /A34291 on the old website,the user verifies resulting resource /8-107-4821,null,
passed,the user opens /A34296 on the old website,the user verifies resulting resource /7-107-4826,null,
passed,the user opens /A34297 on the old website,the user verifies resulting resource /2-107-4838,null,
passed,the user opens /A34298 on the old website,the user verifies resulting resource /0-107-4839,null,
passed,the user opens /A34299 on the old website,the user verifies resulting resource /0-107-4882,null,
passed,the user opens /A34300 on the old website,the user verifies resulting resource /6-107-4822,null,
passed,the user opens /A34301 on the old website,the user verifies resulting resource /6-107-4817,null,
passed,the user opens /A34305 on the old website,the user verifies resulting resource /9-102-5359,null,
passed,the user opens /A34306 on the old website,the user verifies resulting resource /7-102-5360,null,
passed,the user opens /A34312 on the old website,the user verifies resulting resource /4-107-1829,null,
passed,the user opens /A34316 on the old website,the user verifies resulting resource /1-107-4867,null,
passed,the user opens /A34328 on the old website,the user verifies resulting resource /0-102-5429,null,
passed,the user opens /A34336 on the old website,the user verifies resulting resource /0-107-1831,null,
passed,the user opens /A34376 on the old website,the user verifies resulting resource /6-102-5389,null,
failed,the user opens /A34384 on the old website,the user verifies resulting resource /5-102-5399,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A34411 on the old website,the user verifies resulting resource /1-102-5457,null,
passed,the user opens /A34426 on the old website,the user verifies resulting resource /0-102-5472,null,
passed,the user opens /A34444 on the old website,the user verifies resulting resource /8-102-5492,null,
passed,the user opens /A34452 on the old website,the user verifies resulting resource /5-102-5498,null,
failed,the user opens /A34471 on the old website,the user verifies resulting resource /0-101-9391,java.lang.AssertionError: Document is unavailable,
passed,the user opens /A34478 on the old website,the user verifies resulting resource /3-102-5526,null,
passed,the user opens /A34484 on the old website,the user verifies resulting resource /1-102-5527,null,
passed,the user opens /A34494 on the old website,the user verifies resulting resource /3-102-5531,null,
passed,the user opens /A34495 on the old website,the user verifies resulting resource /1-102-5532,null,
passed,the user opens /A34496 on the old website,the user verifies resulting resource /1-107-4829,null,
passed,the user opens /A34497 on the old website,the user verifies resulting resource /2-102-5414,null,
passed,the user opens /A34539 on the old website,the user verifies resulting resource /3-107-4833,null,
passed,the user opens /A34558 on the old website,the user verifies resulting resource /7-107-5816,null,
passed,the user opens /a34565 on the old website,the user verifies resulting resource /7-107-5821,null,
passed,the user opens /A34566 on the old website,the user verifies resulting resource /5-107-5822,null,
passed,the user opens /A34567 on the old website,the user verifies resulting resource /3-107-5823,null,
passed,the user opens /a34570 on the old website,the user verifies resulting resource /6-107-5826,null,
passed,the user opens /A34574 on the old website,the user verifies resulting resource /0-107-1845,null,
failed,the user opens /A34577 on the old website,the user verifies resulting resource /4-107-5832,java.lang.AssertionError: Error except of document,
passed,the user opens /A34579 on the old website,the user verifies resulting resource /0-107-5834,null,
passed,the user opens /A34583 on the old website,the user verifies resulting resource /3-107-5837,null,
passed,the user opens /A34587 on the old website,the user verifies resulting resource /5-107-5841,null,
passed,the user opens /A34594 on the old website,the user verifies resulting resource /3-107-5842,null,
